val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.42932525277137756,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.6904761791229248,0,26,,,,,
,,,,,0,26,0.4743730127811432,,,,
0.38119664788246155,0.821052610874176,0.8124438524246216,0.8378377556800842,0.738095223903656,1,53,,,,,
,,,,,1,53,0.21607157588005066,,,,
0.4155816435813904,0.7684210538864136,0.7628032565116882,0.75,0.7142857313156128,2,80,,,,,
,,,,,2,80,0.10682026296854019,,,,
0.4785517752170563,0.821052610874176,0.8099730610847473,0.8571428656578064,0.7142857313156128,3,107,,,,,
,,,,,3,107,0.056650109589099884,,,,
0.5424116849899292,0.7789473533630371,0.7672956585884094,0.800000011920929,0.6666666865348816,4,134,,,,,
,,,,,4,134,0.0543532595038414,,,,
0.5525898933410645,0.7684210538864136,0.7578616738319397,0.7777778506278992,0.6666666865348816,5,161,,,,,
,,,,,5,161,0.059679944068193436,,,,
0.6822572946548462,0.7263157963752747,0.7201257944107056,0.699999988079071,0.6666666865348816,6,188,,,,,
,,,,,6,188,0.041153594851493835,,,,
0.6665756702423096,0.7473683953285217,0.7464061379432678,0.7045454382896423,0.738095223903656,7,215,,,,,
,,,,,7,215,0.0244979877024889,,,,
0.740420937538147,0.75789475440979,0.7508984804153442,0.7435897588729858,0.6904761791229248,8,242,,,,,
,,,,,8,242,0.019957322627305984,,,,
0.6473618149757385,0.75789475440979,0.7459568381309509,0.7714285850524902,0.6428571343421936,9,269,,,,,
,,,,,9,269,0.017991527915000916,,,,
0.6485458016395569,0.7684210538864136,0.7578616738319397,0.7777778506278992,0.6666666865348816,10,296,,,,,
,,,,,10,296,0.013386823236942291,,,,
0.6717394590377808,0.7789473533630371,0.7747079730033875,0.7560975551605225,0.738095223903656,11,323,,,,,
,,,,,11,323,0.014124562032520771,,,,
0.5770961046218872,0.8315789699554443,0.8218778371810913,0.8611111044883728,0.738095223903656,12,350,,,,,
,,,,,12,350,0.02365662157535553,,,,
0.664774477481842,0.800000011920929,0.7886343002319336,0.8285714387893677,0.6904761791229248,13,377,,,,,
,,,,,13,377,0.02709498256444931,,,,
0.7132173776626587,0.7368420958518982,0.7295597791671753,0.7179487347602844,0.6666666865348816,14,404,,,,,
,,,,,14,404,0.03375611826777458,,,,
0.7070765495300293,0.7684210538864136,0.760332465171814,0.7631579041481018,0.6904761791229248,15,431,,,,,
,,,,,15,431,0.028323860839009285,,,,
0.7218154668807983,0.7894737124443054,0.7841419577598572,0.7749999761581421,0.738095223903656,16,458,,,,,
,,,,,16,458,0.023129377514123917,,,,
0.7969407439231873,0.7789473533630371,0.7722371816635132,0.7692307829856873,0.7142857313156128,17,485,,,,,
,,,,,17,485,0.025678737089037895,,,,
0.8704789280891418,0.7684210538864136,0.760332465171814,0.7631579041481018,0.6904761791229248,18,512,,,,,
,,,,,18,512,0.07417123764753342,,,,
0.739048421382904,0.7894737124443054,0.7866127490997314,0.761904776096344,0.761904776096344,19,539,,,,,
,,,,,19,539,0.07125627994537354,,,,
0.5257056951522827,0.8105263113975525,0.8005390167236328,0.8333333134651184,0.7142857313156128,20,566,,,,,
,,,,,20,566,0.03694823384284973,,,,
0.5531416535377502,0.821052610874176,0.8124438524246216,0.8378377556800842,0.738095223903656,21,593,,,,,
,,,,,21,593,0.03243931755423546,,,,
0.5460931658744812,0.8105263113975525,0.8030098080635071,0.8157894611358643,0.738095223903656,22,620,,,,,
,,,,,22,620,0.012796455062925816,,,,
