val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.5029324889183044,0.6857143044471741,0.6666666865348816,0.6666666865348816,0.5333333611488342,0,19,,,,,
,,,,,0,19,0.6197603344917297,,,,
0.5503509044647217,0.6714285612106323,0.6625000238418579,0.6206896305084229,0.6000000238418579,1,39,,,,,
,,,,,1,39,0.4607939124107361,,,,
0.492363840341568,0.699999988079071,0.6833333373069763,0.6800000071525574,0.5666666626930237,2,59,,,,,
,,,,,2,59,0.42569780349731445,,,,
0.6104743480682373,0.6857143044471741,0.6666666865348816,0.6666666865348816,0.5333333611488342,3,79,,,,,
,,,,,3,79,0.33663126826286316,,,,
0.5963152647018433,0.7142857313156128,0.6749999523162842,0.8571428656578064,0.4000000059604645,4,99,,,,,
,,,,,4,99,0.397736519575119,,,,
0.5731195211410522,0.7142857313156128,0.7125000357627869,0.65625,0.699999988079071,5,119,,,,,
,,,,,5,119,0.2946937382221222,,,,
0.48323947191238403,0.7571428418159485,0.7666666507720947,0.6756756901741028,0.8333333134651184,6,139,,,,,
,,,,,6,139,0.28595009446144104,,,,
0.5176165103912354,0.7857142686843872,0.7833333015441895,0.7419354915618896,0.7666666507720947,7,159,,,,,
,,,,,7,159,0.24193783104419708,,,,
0.6665936708450317,0.7285714149475098,0.7083333730697632,0.739130437374115,0.5666666626930237,8,179,,,,,
,,,,,8,179,0.26193562150001526,,,,
0.9037221670150757,0.7571428418159485,0.7583333253860474,0.6969696879386902,0.7666666507720947,9,199,,,,,
,,,,,9,199,0.26092419028282166,,,,
0.5296566486358643,0.6428571343421936,0.6458333730697632,0.5714285969734192,0.6666666865348816,10,219,,,,,
,,,,,10,219,0.2223990261554718,,,,
0.7392671704292297,0.7285714149475098,0.7333333492279053,0.6571428775787354,0.7666666507720947,11,239,,,,,
,,,,,11,239,0.20303519070148468,,,,
0.8493519425392151,0.7285714149475098,0.7125000357627869,0.7200000286102295,0.6000000238418579,12,259,,,,,
,,,,,12,259,0.15512540936470032,,,,
0.7237701416015625,0.7428571581840515,0.7583333253860474,0.6499999761581421,0.8666666746139526,13,279,,,,,
,,,,,13,279,0.1654413789510727,,,,
0.9107814431190491,0.6857143044471741,0.6958333253860474,0.6052631735801697,0.7666666507720947,14,299,,,,,
,,,,,14,299,0.13619765639305115,,,,
0.823125958442688,0.7857142686843872,0.7666666507720947,0.8260869383811951,0.6333333253860474,15,319,,,,,
,,,,,15,319,0.16274213790893555,,,,
0.7966330051422119,0.6857143044471741,0.6833333969116211,0.625,0.6666666865348816,16,339,,,,,
,,,,,16,339,0.19799679517745972,,,,
0.7175887227058411,0.7714285850524902,0.7749999761581421,0.7058823704719543,0.800000011920929,17,359,,,,,
,,,,,17,359,0.12030776590108871,,,,
1.3081070184707642,0.699999988079071,0.7083333134651184,0.6216216087341309,0.7666666507720947,18,379,,,,,
,,,,,18,379,0.13177940249443054,,,,
0.6807287335395813,0.7142857313156128,0.6958332657814026,0.7083333134651184,0.5666666626930237,19,399,,,,,
,,,,,19,399,0.15084075927734375,,,,
0.9129159450531006,0.7285714149475098,0.7166666984558105,0.7037037014961243,0.6333333253860474,20,419,,,,,
,,,,,20,419,0.10270015150308609,,,,
0.901986837387085,0.7857142686843872,0.7916666865348816,0.7142857313156128,0.8333333134651184,21,439,,,,,
,,,,,21,439,0.12667390704154968,,,,
0.8369152545928955,0.7571428418159485,0.7666666507720947,0.6756756901741028,0.8333333134651184,22,459,,,,,
,,,,,22,459,0.09699825942516327,,,,
1.0915030241012573,0.6714285612106323,0.675000011920929,0.6000000238418579,0.699999988079071,23,479,,,,,
,,,,,23,479,0.04952405020594597,,,,
0.9893385767936707,0.7428571581840515,0.7541666030883789,0.6578947305679321,0.8333333134651184,24,499,,,,,
,,,,,24,499,0.07884296029806137,,,,
1.0914387702941895,0.6714285612106323,0.6791666746139526,0.5945945978164673,0.7333333492279053,25,519,,,,,
,,,,,25,519,0.12032299488782883,,,,
1.0627402067184448,0.7571428418159485,0.7666666507720947,0.6756756901741028,0.8333333134651184,26,539,,,,,
,,,,,26,539,0.16333803534507751,,,,
0.8862415552139282,0.7428571581840515,0.7458333373069763,0.6764705777168274,0.7666666507720947,27,559,,,,,
,,,,,27,559,0.08495031297206879,,,,
0.816802442073822,0.7571428418159485,0.7583333253860474,0.6969696879386902,0.7666666507720947,28,579,,,,,
,,,,,28,579,0.09344469755887985,,,,
0.8688471913337708,0.699999988079071,0.6958333253860474,0.6451612710952759,0.6666666865348816,29,599,,,,,
,,,,,29,599,0.0816485732793808,,,,
0.8736265301704407,0.699999988079071,0.7041667103767395,0.6285714507102966,0.7333333492279053,30,619,,,,,
,,,,,30,619,0.06279592961072922,,,,
0.880217969417572,0.7714285850524902,0.7875000238418579,0.675000011920929,0.8999999761581421,31,639,,,,,
,,,,,31,639,0.06476674228906631,,,,
1.0364196300506592,0.7285714149475098,0.7416666150093079,0.6410256624221802,0.8333333134651184,32,659,,,,,
,,,,,32,659,0.0631735622882843,,,,
0.9624074697494507,0.7285714149475098,0.7125000357627869,0.7200000286102295,0.6000000238418579,33,679,,,,,
,,,,,33,679,0.03578844293951988,,,,
1.1731189489364624,0.7285714149475098,0.7250000238418579,0.6774193644523621,0.699999988079071,34,699,,,,,
,,,,,34,699,0.04450973495841026,,,,
1.183039665222168,0.7285714149475098,0.7208333611488342,0.6896551847457886,0.6666666865348816,35,719,,,,,
,,,,,35,719,0.043135788291692734,,,,
0.9603202939033508,0.7571428418159485,0.7458333373069763,0.7407407164573669,0.6666666865348816,36,739,,,,,
,,,,,36,739,0.06060725450515747,,,,
0.9396626353263855,0.7428571581840515,0.737500011920929,0.699999988079071,0.699999988079071,37,759,,,,,
,,,,,37,759,0.04773896187543869,,,,
0.9775506258010864,0.699999988079071,0.6833333373069763,0.6800000071525574,0.5666666626930237,38,779,,,,,
,,,,,38,779,0.03225213289260864,,,,
1.258570909500122,0.7714285850524902,0.7708333134651184,0.71875,0.7666666507720947,39,799,,,,,
,,,,,39,799,0.037381093949079514,,,,
1.2833772897720337,0.6428571343421936,0.6458333730697632,0.5714285969734192,0.6666666865348816,40,819,,,,,
,,,,,40,819,0.0245243888348341,,,,
1.072965145111084,0.7714285850524902,0.7791666388511658,0.6944444179534912,0.8333333134651184,41,839,,,,,
,,,,,41,839,0.02865087054669857,,,,
1.195533275604248,0.7571428418159485,0.7583333253860474,0.6969696879386902,0.7666666507720947,42,859,,,,,
,,,,,42,859,0.01133465114980936,,,,
1.4145269393920898,0.7285714149475098,0.7125000357627869,0.7200000286102295,0.6000000238418579,43,879,,,,,
,,,,,43,879,0.015233991667628288,,,,
1.9392950534820557,0.6857143044471741,0.6666666865348816,0.6666666865348816,0.5333333611488342,44,899,,,,,
,,,,,44,899,0.14228852093219757,,,,
0.948411762714386,0.7571428418159485,0.7666666507720947,0.6756756901741028,0.8333333134651184,45,919,,,,,
,,,,,45,919,0.1529369354248047,,,,
0.8537514209747314,0.6857143044471741,0.7083333134651184,0.5909090638160706,0.8666666746139526,46,939,,,,,
,,,,,46,939,0.0807432159781456,,,,
,,,,,47,940,,0.6724137663841248,0.683030366897583,0.59375,0.7600000500679016
,,,,,47,940,,0.7586206793785095,0.7571716904640198,0.7088607549667358,0.746666669845581
,,,,,47,940,,0.6724137663841248,0.691111147403717,0.5849056839942932,0.8266666531562805
