val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.5726852416992188,0.6526315808296204,0.6096137166023254,0.9090909361839294,0.2380952388048172,0,6,,,,,
,,,,,0,6,0.6064177751541138,,,,
0.5067622065544128,0.7263157963752747,0.6929470896720886,0.9444444179534912,0.4047619104385376,1,13,,,,,
,,,,,1,13,0.3578953742980957,,,,
0.5070252418518066,0.7894737124443054,0.7742587327957153,0.84375,0.6428571343421936,2,20,,,,,
,,,,,2,20,0.25678569078445435,,,,
0.5756722092628479,0.7684210538864136,0.7479784488677979,0.8571428656578064,0.5714285969734192,3,27,,,,,
,,,,,3,27,0.21931898593902588,,,,
0.737856388092041,0.821052610874176,0.8050314784049988,0.9032257795333862,0.6666666865348816,4,34,,,,,
,,,,,4,34,0.17176765203475952,,,,
,,,,,5,35,,0.8312236070632935,0.8153679966926575,0.9220778942108154,0.6761904954910278
,,,,,5,35,,0.7383966445922852,0.7067099809646606,0.957446813583374,0.4285714328289032
,,,,,5,35,,0.8312236070632935,0.8153679966926575,0.9220778942108154,0.6761904954910278
