val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.555761992931366,0.6736842393875122,0.64577716588974,0.739130437374115,0.4047619104385376,0,13,,,,,
,,,,,0,13,0.5887523889541626,,,,
0.528568685054779,0.6842105388641357,0.6576818823814392,0.75,0.4285714328289032,1,27,,,,,
,,,,,1,27,0.5124300718307495,,,,
0.5191603302955627,0.6842105388641357,0.6626235246658325,0.7142857313156128,0.4761904776096344,2,41,,,,,
,,,,,2,41,0.4756576716899872,,,,
0.5164349675178528,0.6842105388641357,0.6626235246658325,0.7142857313156128,0.4761904776096344,3,55,,,,,
,,,,,3,55,0.4550003707408905,,,,
0.5163206458091736,0.6842105388641357,0.6626235246658325,0.7142857313156128,0.4761904776096344,4,69,,,,,
,,,,,4,69,0.44340404868125916,,,,
0.5180432200431824,0.6842105388641357,0.6626235246658325,0.7142857313156128,0.4761904776096344,5,83,,,,,
,,,,,5,83,0.4349033832550049,,,,
0.5202621817588806,0.6947368383407593,0.6745282411575317,0.7241379022598267,0.5,6,97,,,,,
,,,,,6,97,0.4271875321865082,,,,
0.5209155082702637,0.6947368383407593,0.6745282411575317,0.7241379022598267,0.5,7,111,,,,,
,,,,,7,111,0.4236108958721161,,,,
0.522213876247406,0.6947368383407593,0.6745282411575317,0.7241379022598267,0.5,8,125,,,,,
,,,,,8,125,0.41711530089378357,,,,
0.5180758833885193,0.7157894968986511,0.6983378529548645,0.7419354915618896,0.5476190447807312,9,139,,,,,
,,,,,9,139,0.41236817836761475,,,,
0.5167052745819092,0.7157894968986511,0.6983378529548645,0.7419354915618896,0.5476190447807312,10,153,,,,,
,,,,,10,153,0.4068433940410614,,,,
0.5162019729614258,0.7052631378173828,0.6889038681983948,0.71875,0.5476190447807312,11,167,,,,,
,,,,,11,167,0.40142959356307983,,,,
0.5134056210517883,0.7157894968986511,0.6983378529548645,0.7419354915618896,0.5476190447807312,12,181,,,,,
,,,,,12,181,0.39867672324180603,,,,
0.515133798122406,0.6947368383407593,0.6794699430465698,0.6969696879386902,0.5476190447807312,13,195,,,,,
,,,,,13,195,0.3903978168964386,,,,
0.513390302658081,0.7052631378173828,0.691374659538269,0.7058823704719543,0.5714285969734192,14,209,,,,,
,,,,,14,209,0.3864605128765106,,,,
0.5073366761207581,0.7157894968986511,0.703279435634613,0.7142857313156128,0.5952380895614624,15,223,,,,,
,,,,,15,223,0.3827151954174042,,,,
0.506702721118927,0.7263157963752747,0.712713360786438,0.7352941632270813,0.5952380895614624,16,237,,,,,
,,,,,16,237,0.37729108333587646,,,,
0.5055990219116211,0.7368420958518982,0.724618136882782,0.7428570985794067,0.6190476417541504,17,251,,,,,
,,,,,17,251,0.3728758692741394,,,,
0.5030851364135742,0.7368420958518982,0.724618136882782,0.7428570985794067,0.6190476417541504,18,265,,,,,
,,,,,18,265,0.36748406291007996,,,,
0.5030555129051208,0.7473683953285217,0.738993763923645,0.7368420958518982,0.6666666865348816,19,279,,,,,
,,,,,19,279,0.3633423149585724,,,,
0.49891093373298645,0.7473683953285217,0.738993763923645,0.7368420958518982,0.6666666865348816,20,293,,,,,
,,,,,20,293,0.3575475811958313,,,,
0.4969574511051178,0.7684210538864136,0.760332465171814,0.7631579041481018,0.6904761791229248,21,307,,,,,
,,,,,21,307,0.3542287349700928,,,,
0.4991873800754547,0.75789475440979,0.7508984804153442,0.7435897588729858,0.6904761791229248,22,321,,,,,
,,,,,22,321,0.34932640194892883,,,,
0.49788668751716614,0.75789475440979,0.7508984804153442,0.7435897588729858,0.6904761791229248,23,335,,,,,
,,,,,23,335,0.349537193775177,,,,
0.49140724539756775,0.75789475440979,0.7508984804153442,0.7435897588729858,0.6904761791229248,24,349,,,,,
,,,,,24,349,0.34289443492889404,,,,
0.4929254353046417,0.7684210538864136,0.760332465171814,0.7631579041481018,0.6904761791229248,25,363,,,,,
,,,,,25,363,0.33518609404563904,,,,
0.48995378613471985,0.75789475440979,0.7533692717552185,0.7317073345184326,0.7142857313156128,26,377,,,,,
,,,,,26,377,0.3328179121017456,,,,
0.49116477370262146,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,27,391,,,,,
,,,,,27,391,0.329406201839447,,,,
0.4949878752231598,0.75789475440979,0.7533692717552185,0.7317073345184326,0.7142857313156128,28,405,,,,,
,,,,,28,405,0.32643166184425354,,,,
0.4916780889034271,0.7473683953285217,0.7414644956588745,0.7250000238418579,0.6904761791229248,29,419,,,,,
,,,,,29,419,0.32280758023262024,,,,
0.4929412305355072,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,30,433,,,,,
,,,,,30,433,0.316630095243454,,,,
0.492800772190094,0.7473683953285217,0.7414644956588745,0.7250000238418579,0.6904761791229248,31,447,,,,,
,,,,,31,447,0.31248268485069275,,,,
0.49157556891441345,0.7473683953285217,0.7439352869987488,0.7142857313156128,0.7142857313156128,32,461,,,,,
,,,,,32,461,0.3085184693336487,,,,
0.5040566325187683,0.7473683953285217,0.7414644956588745,0.7250000238418579,0.6904761791229248,33,475,,,,,
,,,,,33,475,0.3081372380256653,,,,
0.498594731092453,0.7473683953285217,0.7439352869987488,0.7142857313156128,0.7142857313156128,34,489,,,,,
,,,,,34,489,0.3031356930732727,,,,
0.5012304186820984,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,35,503,,,,,
,,,,,35,503,0.2962799370288849,,,,
0.505567729473114,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,36,517,,,,,
,,,,,36,517,0.2934776842594147,,,,
0.5069462060928345,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,37,531,,,,,
,,,,,37,531,0.28897616267204285,,,,
0.49968114495277405,0.7473683953285217,0.7439352869987488,0.7142857313156128,0.7142857313156128,38,545,,,,,
,,,,,38,545,0.2848186492919922,,,,
0.5039200186729431,0.75789475440979,0.7533692717552185,0.7317073345184326,0.7142857313156128,39,559,,,,,
,,,,,39,559,0.2793569266796112,,,,
0.5125797986984253,0.75789475440979,0.7508984804153442,0.7435897588729858,0.6904761791229248,40,573,,,,,
,,,,,40,573,0.2762366831302643,,,,
0.5200256705284119,0.75789475440979,0.7533692717552185,0.7317073345184326,0.7142857313156128,41,587,,,,,
,,,,,41,587,0.2727315127849579,,,,
0.514447033405304,0.7473683953285217,0.7439352869987488,0.7142857313156128,0.7142857313156128,42,601,,,,,
,,,,,42,601,0.27139338850975037,,,,
0.5273228287696838,0.7684210538864136,0.760332465171814,0.7631579041481018,0.6904761791229248,43,615,,,,,
,,,,,43,615,0.2657703757286072,,,,
0.5269177556037903,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,44,629,,,,,
,,,,,44,629,0.26611045002937317,,,,
0.5271451473236084,0.7368420958518982,0.7320306301116943,0.707317054271698,0.6904761791229248,45,643,,,,,
,,,,,45,643,0.25447025895118713,,,,
0.5346421599388123,0.7473683953285217,0.7414644956588745,0.7250000238418579,0.6904761791229248,46,657,,,,,
,,,,,46,657,0.24870024621486664,,,,
,,,,,47,658,,0.8059071898460388,0.7965368032455444,0.8241758346557617,0.7142857313156128
,,,,,47,658,,0.797468364238739,0.7899351119995117,0.800000011920929,0.723809540271759
,,,,,47,658,,0.7932489514350891,0.7871212363243103,0.7857142686843872,0.7333333492279053
