val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.6206453442573547,0.557894766330719,0.5,0.0,0.0,0,6,,,,,
,,,,,0,6,0.6393106579780579,,,,
0.618988037109375,0.557894766330719,0.5,0.0,0.0,1,13,,,,,
,,,,,1,13,0.6263845562934875,,,,
0.6189200282096863,0.557894766330719,0.5,0.0,0.0,2,20,,,,,
,,,,,2,20,0.6198210120201111,,,,
0.618686318397522,0.557894766330719,0.5,0.0,0.0,3,27,,,,,
,,,,,3,27,0.6071604490280151,,,,
0.6186491847038269,0.557894766330719,0.5,0.0,0.0,4,34,,,,,
,,,,,4,34,0.6087934374809265,,,,
0.6182562708854675,0.557894766330719,0.5,0.0,0.0,5,41,,,,,
,,,,,5,41,0.6049537062644958,,,,
0.617313027381897,0.557894766330719,0.5,0.0,0.0,6,48,,,,,
,,,,,6,48,0.5871990919113159,,,,
0.6170073747634888,0.557894766330719,0.5,0.0,0.0,7,55,,,,,
,,,,,7,55,0.575291633605957,,,,
0.6170036792755127,0.557894766330719,0.5,0.0,0.0,8,62,,,,,
,,,,,8,62,0.5553436875343323,,,,
0.6170729398727417,0.557894766330719,0.5,0.0,0.0,9,69,,,,,
,,,,,9,69,0.5233698487281799,,,,
0.616011381149292,0.557894766330719,0.5,0.0,0.0,10,76,,,,,
,,,,,10,76,0.507395327091217,,,,
0.6117183566093445,0.5684210658073425,0.514375627040863,0.6666666865348816,0.0476190485060215,11,83,,,,,
,,,,,11,83,0.47772613167762756,,,,
0.6044520735740662,0.6526315808296204,0.6269092559814453,0.6800000071525574,0.4047619104385376,12,90,,,,,
,,,,,12,90,0.4244752526283264,,,,
0.5959802865982056,0.621052622795105,0.6109613180160522,0.5789473652839661,0.523809552192688,13,97,,,,,
,,,,,13,97,0.415946364402771,,,,
0.5981454253196716,0.5789473652839661,0.5732255578041077,0.523809552192688,0.523809552192688,14,104,,,,,
,,,,,14,104,0.36777418851852417,,,,
0.6221576929092407,0.5789473652839661,0.5707547068595886,0.5249999761581421,0.5,15,111,,,,,
,,,,,15,111,0.3164072632789612,,,,
0.6524786353111267,0.5789473652839661,0.5732255578041077,0.523809552192688,0.523809552192688,16,118,,,,,
,,,,,16,118,0.29879283905029297,,,,
0.7107799053192139,0.5684210658073425,0.5637915730476379,0.5116279125213623,0.523809552192688,17,125,,,,,
,,,,,17,125,0.2625879645347595,,,,
0.7111450433731079,0.621052622795105,0.6159029603004456,0.5714285969734192,0.5714285969734192,18,132,,,,,
,,,,,18,132,0.21016332507133484,,,,
0.7202091217041016,0.6105263233184814,0.6015274524688721,0.5641025900840759,0.523809552192688,19,139,,,,,
,,,,,19,139,0.20938651263713837,,,,
0.7496256232261658,0.6105263233184814,0.5941149592399597,0.5757575631141663,0.4523809850215912,20,146,,,,,
,,,,,20,146,0.17152562737464905,,,,
0.741457462310791,0.6315789222717285,0.622866153717041,0.5897436141967773,0.5476190447807312,21,153,,,,,
,,,,,21,153,0.1709214150905609,,,,
0.7681812644004822,0.6421052813529968,0.6372417211532593,0.5952380895614624,0.5952380895614624,22,160,,,,,
,,,,,22,160,0.14950019121170044,,,,
0.7666728496551514,0.6526315808296204,0.64420485496521,0.6153846383094788,0.5714285969734192,23,167,,,,,
,,,,,23,167,0.12613435089588165,,,,
0.7945869565010071,0.6631578803062439,0.656109631061554,0.625,0.5952380895614624,24,174,,,,,
,,,,,24,174,0.12890630960464478,,,,
0.8449687957763672,0.6315789222717285,0.622866153717041,0.5897436141967773,0.5476190447807312,25,181,,,,,
,,,,,25,181,0.12020029127597809,,,,
0.8144491314888,0.6631578803062439,0.6536387801170349,0.6315789222717285,0.5714285969734192,26,188,,,,,
,,,,,26,188,0.1452019065618515,,,,
0.820248544216156,0.6315789222717285,0.6253369450569153,0.5853658318519592,0.5714285969734192,27,195,,,,,
,,,,,27,195,0.11085768789052963,,,,
0.835609495639801,0.6631578803062439,0.6585804224014282,0.6190476417541504,0.6190476417541504,28,202,,,,,
