val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.6027292013168335,0.49473685026168823,0.5199910402297974,0.45588234066963196,0.738095223903656,0,13,,,,,
,,,,,0,13,0.6479212045669556,,,,
0.5770332217216492,0.6421052813529968,0.642183244228363,0.5869565010070801,0.6428571343421936,1,27,,,,,
,,,,,1,27,0.5202617049217224,,,,
0.5319464802742004,0.6631578803062439,0.6635220050811768,0.6086956262588501,0.6666666865348816,2,41,,,,,
,,,,,2,41,0.45052435994148254,,,,
0.47090858221054077,0.7052631378173828,0.6864330768585205,0.73333340883255,0.523809552192688,3,55,,,,,
,,,,,3,55,0.40389493107795715,,,,
0.4478168189525604,0.7684210538864136,0.7504492402076721,0.8333333134651184,0.5952380895614624,4,69,,,,,
,,,,,4,69,0.36086544394493103,,,,
0.4316770136356354,0.800000011920929,0.7836927175521851,0.8709677457809448,0.6428571343421936,5,83,,,,,
,,,,,5,83,0.33383843302726746,,,,
0.420272558927536,0.8105263113975525,0.795597493648529,0.875,0.6666666865348816,6,97,,,,,
,,,,,6,97,0.30247268080711365,,,,
0.40526923537254333,0.800000011920929,0.7861635684967041,0.8484848737716675,0.6666666865348816,7,111,,,,,
,,,,,7,111,0.265102744102478,,,,
0.3895891308784485,0.8315789699554443,0.816936194896698,0.90625,0.6904761791229248,8,125,,,,,
,,,,,8,125,0.24344263970851898,,,,
0.3844982385635376,0.8105263113975525,0.795597493648529,0.875,0.6666666865348816,9,139,,,,,
,,,,,9,139,0.2260182499885559,,,,
0.37032726407051086,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.7142857313156128,10,153,,,,,
,,,,,10,153,0.20525874197483063,,,,
0.36337319016456604,0.8105263113975525,0.795597493648529,0.875,0.6666666865348816,11,167,,,,,
,,,,,11,167,0.1850530356168747,,,,
0.3644426167011261,0.800000011920929,0.7836927175521851,0.8709677457809448,0.6428571343421936,12,181,,,,,
,,,,,12,181,0.17458578944206238,,,,
0.35169339179992676,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.7142857313156128,13,195,,,,,
,,,,,13,195,0.15040186047554016,,,,
0.348727822303772,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.7142857313156128,14,209,,,,,
,,,,,14,209,0.1440485268831253,,,,
0.34777623414993286,0.8105263113975525,0.795597493648529,0.875,0.6666666865348816,15,223,,,,,
,,,,,15,223,0.11936129629611969,,,,
0.34018057584762573,0.8421052694320679,0.8337825536727905,0.8648648858070374,0.761904776096344,16,237,,,,,
,,,,,16,237,0.1074574887752533,,,,
0.3401264250278473,0.8421052694320679,0.8337825536727905,0.8648648858070374,0.761904776096344,17,251,,,,,
,,,,,17,251,0.10624713450670242,,,,
0.34458160400390625,0.8315789699554443,0.8218778371810913,0.8611111044883728,0.738095223903656,18,265,,,,,
,,,,,18,265,0.09449558705091476,,,,
0.33660387992858887,0.8315789699554443,0.8218778371810913,0.8611111044883728,0.738095223903656,19,279,,,,,
,,,,,19,279,0.07808999717235565,,,,
0.3340511918067932,0.8105263113975525,0.795597493648529,0.875,0.6666666865348816,20,293,,,,,
,,,,,20,293,0.07853878289461136,,,,
0.3265143036842346,0.8526315689086914,0.8456873297691345,0.8684210777282715,0.7857142686843872,21,307,,,,,
,,,,,21,307,0.07108300924301147,,,,
0.3263172209262848,0.8526315689086914,0.8456873297691345,0.8684210777282715,0.7857142686843872,22,321,,,,,
,,,,,22,321,0.06215515732765198,,,,
